employee_id;employee_name;designation;salary;retirement;other_benefits;total_benefits;total_compensation
36869;David Harding;Police Officer;102179.43;19982.8;1887.88;34788.93;151663.76
37078;Cheryl Lopez;Police Officer;116478.02;22168.32;2351.77;37438.33;171135.98
37220;Linda Carroll;Police Officer;101830.63;19847.06;1919.99;34685.29;149992.49
37296;Andrea Carroll;Police Officer;92259.07;17890.45;3723.11;34531.81;133534.5
37464;Carrie Sanchez;Police Officer;113149.98;21601.05;2287.39;36806.68;171419.32
37496;Luke Myers;Police Officer;110727.03;21102.01;1300.52;35320.77;156003.99
3762;Sara Young;Police Officer;116478;22182.5;2459.52;37560.26;185382.1
37622;Jennifer Stephens;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
37672;Autumn Davis;Police Officer;78591.04;15383.51;4613.71;31001.65;116225.14
37773;Megan Rogers;Police Officer;78591.03;15383.5;4508.08;30896;112649.11
37806;Ricky Moran;Police Officer;92259.08;17936.66;2393.07;33247.97;133363.95
37873;Jared Conrad;Police Officer;112164.03;21313.67;2137.53;35890.99;164772.36
38001;Michelle Burns;Police Officer;92259.05;17921.28;3880.18;34719.71;136421.84
38207;Brooke Avery;Police Officer;78591.04;15383.51;4476.02;30863.95;110432.05
38325;Bradley Davenport;Police Officer;112867.47;21551.73;1999.24;36433.15;160463.71
38398;John Mendez;Police Officer;70475.64;13653.3;4348.59;27869.98;102295.87
3841;Timothy Hayes;Police Officer;113895.48;21710.97;2380.9;37010.11;177123.51
38424;Mr. Steven Garcia;Police Officer;79942.5;14745.9;612.94;24449.46;111473.44
38444;Joseph Kelley;Police Officer;28707.02;5123.09;498.36;8970.63;39083.65
38600;Darryl Schultz;Police Officer;86280.02;15987.25;1575.34;27131.66;128598.49
38602;Aaron Skinner;Police Officer;110228.45;21020.42;2640.66;36579.32;198340.41
38612;James Robbins;Police Officer;116478.12;22178.45;2198.18;37294.87;166659.94
3869;Roberto Jones;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
38711;Antonio Marshall;Police Officer;107850.02;20871.36;278.07;33110.77;180337.26
38999;Lori Moore;Police Officer;116478;22196.68;2426.84;37541.76;181826.43
39087;Ryan Williams;Police Officer;116478.04;22168.32;2069.84;37156.4;162055.22
3918;Cassandra Meyer;Police Officer;50913.3;10345.12;3938.97;21413.05;72326.35
39328;Gregory Perry;Police Officer;80747.03;15843.16;4537.58;31385.17;116999.86
39442;Noah Wiggins;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
39555;Louis Mclean;Police Officer;116478.02;22182.5;2021.3;37122.04;159166.05
39613;Anthony Hernandez;Police Officer;44700.04;8891.3;1788.28;16421.02;69843.19
39844;Dennis Ramos;Police Officer;116478.04;22168.32;2146.07;37232.63;163531.84
39973;Jennifer Lewis;Police Officer;116478.12;22178.51;2892.78;37989.54;208213.3
39993;Harold Gates;Police Officer;115306.52;21989.22;2233.11;37140.57;168646.63
40107;Tiffany Sanchez;Police Officer;116478.01;22196.67;2464.35;37579.26;188969.42
40209;Robert Schwartz;Police Officer;50913.3;10345.12;3898.06;21372.14;72285.44
40544;Amy Wood;Police Officer;78591.05;14987.11;1506.36;27497.91;120754.02
40628;Dean Harris;Police Officer;114348.1;21819.57;2287.5;37025.31;171730.99
40780;Theresa Mccoy;Police Officer;113735.72;21711.04;2364.77;36994.05;176158.22
40861;George Price;Police Officer;107188.4;20461.55;2033.96;35413.76;164059.7
40921;Glenn Hendricks;Police Officer;111366.18;21225.1;2154.98;36298.32;168857.06
41035;Jessica Hawkins;Police Officer;107140.93;20439.04;2190.93;35548.22;167117.76
41054;Jonathan Vazquez;Police Officer;79303.54;14632.74;1687.81;25411.17;126991.07
41125;Susan Villa;Police Officer;78591.02;15383.49;4455.24;30843.16;111515.09
41390;Steven Nelson;Police Officer;116478.15;22202.59;2773.04;37893.88;202160.3
41504;Timothy Cox;Police Officer;115120.17;21942.04;2355.31;37215.59;176909.79
41647;Bob Myers;Police Officer;110979.29;21151.96;2016.61;35476.97;154160.88
41689;Whitney Jones;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
41702;Timothy Shelton;Police Officer;99222.1;18659.19;2374.65;32038.27;171776.72
41823;Megan Thompson;Police Officer;74319.77;14472.87;4366.33;29245.56;104581.09
41859;Megan Burnett;Police Officer;86325.86;16483.71;1867.12;28876.81;141000.54
42180;Dr. Anthony Hayes;Police Officer;116478;22196.67;1941.99;37056.9;154435.96
42352;Christopher Hoffman;Police Officer;93387.47;17829.47;1717.98;29904.78;130989.21
42580;Stephanie Morales;Police Officer;92259.12;17912.61;1928.02;32758.87;148547.7
42593;Tracy Long;Police Officer;50913.3;10345.12;3939.14;21413.22;72326.52
42603;Robert Vaughan;Police Officer;116478.09;22182.51;2046.03;37146.78;160645.3
42635;Kenneth Morgan;Police Officer;18594;3870.4;1484.54;8225.67;26815.55
42652;Laura Bailey;Police Officer;92259.03;17890.44;3703.03;34511.72;132309.62
427;Michael Ryan;Police Officer;114135.01;21781.75;2084.81;36784.8;159567.78
4275;Laurie Osborn;Police Officer;83644.22;15520.47;1700.81;26790.35;131782.73
42759;Shannon Diaz;Police Officer;116556.4;22205.77;2358.76;37482.77;179376.69
42810;Lisa Johnson;Police Officer;110860.26;21105.35;2270.5;36294.09;170939.02
42827;Aaron Miller;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
42931;Shaun Patterson;Police Officer;116478.01;22196.68;2239.09;37354.01;169124.91
43094;Brooke Grimes;Police Officer;92259.04;17905.85;3821.93;34646.03;133456.97
43257;Veronica Perez;Police Officer;78591.02;15383.49;4462.62;30850.53;111965.61
43274;Scott Fritz PhD;Police Officer;116478.01;22182.5;2410.95;37511.7;179392.3
43284;Brian Hernandez MD;Police Officer;116478.18;22191.28;2509.36;37618.88;191656.78
43330;Albert Brooks;Police Officer;92259.05;17890.45;3878.36;34687.06;136704.55
43422;Dr. Seth Miller;Police Officer;92259.05;17921.28;3823.62;34663.15;133472.85
43477;Edward Ramos;Police Officer;115359.79;21970.29;2531.22;37419.75;186374.93
43520;Jonathan Porter DDS;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
43567;Jonathan Gonzalez;Police Officer;106723.31;20340.52;2798.61;35997.57;200681.7
43720;Thomas Robles;Police Officer;44700.01;8891.3;1716.04;16348.78;66207.39
43880;Jesus Mendez;Police Officer;78591.03;15383.5;4457.55;30845.48;111737.01
43951;Emily Campbell;Police Officer;20502;3630.9;1586.17;8087.8;28589.8
44122;Michelle Bryant;Police Officer;116478.1;22196.68;2693.61;37808.53;202684.53
44216;Valerie Gibson;Police Officer;107022.12;20402.05;2299.51;35619.81;173707.13
44268;John Watkins;Police Officer;45275.27;8018.24;1627.63;15985.38;68485.76
44536;Emily Davis;Police Officer;116478.01;22196.68;2438.79;37553.71;184155.82
44636;Jason Benjamin;Police Officer;116478.05;22196.68;2204.5;37319.42;167056.36
44711;Jessica Williams;Police Officer;82788.38;15397.84;1514.16;26093.82;117822.32
44880;Amber Sanchez;Police Officer;115938.77;22086.31;2445.22;37389.97;181372.5
44902;Sierra Williams;Police Officer;116478.04;22182.5;2015.14;37115.88;158797.75
44952;Michael Edwards;Police Officer;16743.3;3645.59;1449.25;7439.26;26336.53
44965;Lauren Johnson;Police Officer;58089.05;11829.47;1879.45;21842.63;88580.94
45029;Stephen Lyons;Police Officer;50913.3;10345.12;3935.46;21409.54;72322.84
45138;Laurie Chandler;Police Officer;109694.32;20977;2470.35;35613.23;180987.79
45198;Jose Daniels;Police Officer;92259.04;17905.85;3844.82;34668.92;134751.63
45281;Margaret Scott;Police Officer;113576;21654.39;2062.78;36635.41;162144.38
45285;Amy Little;Police Officer;51768.01;9235.08;1165.02;16141.54;91398.85
45341;Timothy Duran;Police Officer;94323.12;17736.34;1654.77;30395.54;136521.27
4549;Shelly Huff;Police Officer;91917.39;17876.14;2418.08;33164.62;135969.74
45672;Stacy Solis;Police Officer;114321.11;21744.2;2117.86;36541.07;161268.1
45701;Vanessa Evans;Police Officer;21570.01;3847.96;565.01;6805.23;40081.1
45735;Daniel Miller;Police Officer;92259.06;17905.87;3782.98;34607.1;130627.13
4584;Louis Harris;Police Officer;116478.05;22196.68;2523.95;37638.87;190868.47
45930;Jennifer Morris;Police Officer;18594;3871.26;1439.55;8181.54;26775.54
46011;Jessica Harris;Police Officer;92259.07;17921.29;3873.01;34712.55;136396.06
46022;Renee Brown;Police Officer;116478.05;22210.86;2416.04;37545.14;186093.48
46156;Keith Brown;Police Officer;91614.06;17768.36;3801.7;34009.85;131383.81
46213;James Perez;Police Officer;116478;22196.67;2369.47;37484.38;178484.3
46239;Deanna Schneider;Police Officer;116478;22168.32;2112.28;37198.84;161450.52
46309;Timothy Lopez;Police Officer;109777.19;20913.52;1973.28;35805.04;158308.38
46402;Christina Villanueva;Police Officer;64710;11600.56;1531.65;20309.01;112220.07
46415;Jessica Wilson;Police Officer;116478.01;22196.68;2151.07;37265.99;167483.1
46421;Mark Allen;Police Officer;18594;3871.26;1391.78;8133.77;26727.77
46431;Robert Gonzalez;Police Officer;116478.04;22182.51;2257.01;37357.76;170183.54
4646;Kim Davis;Police Officer;50913.3;10345.12;3807.97;21282.05;72195.35
46511;Jessica Young;Police Officer;78591.02;15383.49;4396.88;30784.79;112304.29
46542;Christine Potts;Police Officer;116478.05;22168.4;2609.68;37696.33;194350.32
4668;Emily Smith;Police Officer;116478.01;22168.32;1783.29;36869.85;160134.05
46717;Stephen Macias;Police Officer;92259.03;17890.44;3889.77;34698.46;137274.2
46760;Melissa Murphy;Police Officer;116478.01;22196.68;2443.57;37558.49;181357.73
46761;Kara Owen;Police Officer;116478.03;22196.68;2211.96;37326.88;173870.33
46886;Rebecca Morris;Police Officer;78591.02;15383.49;4485.75;30873.66;113638.52
46919;Natalie Rivas;Police Officer;78591.03;15383.5;4434.95;30822.87;110538.44
47030;Sharon Robinson;Police Officer;50913.3;10345.12;4208.92;21683;72596.3
47080;Katherine Conrad;Police Officer;50913.3;10345.12;3892.94;21367.02;72280.32
47128;Vanessa Morgan;Police Officer;92259.05;17921.29;3896.91;34736.45;136771.15
47191;Nicholas Hall;Police Officer;18594;3871.26;1439.55;8181.54;26775.54
47194;Jerry Wilkins;Police Officer;41345.7;8353.14;3241.45;17383.88;58729.58
473;Kyle Conley;Police Officer;18594;3871.26;1438.64;8180.61;26774.61
47451;Matthew Williams;Police Officer;116478.02;22168.32;2214.51;37301.07;167713.72
47469;Randy Blair;Police Officer;92259.04;17936.62;2419.87;33274.73;134716.98
47541;Brett Bailey;Police Officer;19524;4064.88;1541.67;8477.28;28001.28
47752;Regina Lopez;Police Officer;113922.07;21738.44;2614.75;37271.44;184124.77
47823;Donald Gonzales;Police Officer;116478;22168.32;2350.38;37436.94;175754.63
47914;Stephanie Barr;Police Officer;103536.08;19553.42;1848.91;32885.21;144546.52
47929;Edward Daniel;Police Officer;116478.01;22168.32;2040.67;37127.23;174482.63
48070;Donald Chen;Police Officer;116478.01;22196.68;2155.68;37270.6;167211.38
48223;Mr. Zachary Payne;Police Officer;73338.01;13338.22;1494.43;22966.36;115076.94
48271;Jonathan Huffman;Police Officer;92253.98;17920.19;3803.74;34642.18;131960.89
48513;Todd Brown;Police Officer;114348;21819.47;1853.01;36590.72;152019.92
48525;Casey Blake;Police Officer;18594;3871.26;1439.55;8181.54;26775.54
48531;Michelle Pena;Police Officer;115945.52;22074.02;1899.22;36891.48;171318.58
48586;Molly Smith;Police Officer;116478.05;22196.68;2417.45;37532.37;179795.49
48589;Alison Peterson;Police Officer;116478.01;22168.32;1832.18;36918.74;168511.14
48606;Matthew Thornton;Police Officer;40576.9;8095.88;1640.32;15417.83;64098.09
48653;George Farmer;Police Officer;116478.04;22196.68;2263.4;37378.32;176948.17
487;Dr. Richard Love DVM;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
48749;Heather Bailey;Police Officer;116478.01;22168.32;2423.68;37510.24;180140.05
48814;Robert Santiago;Police Officer;51768.02;9235.08;995.47;15971.99;74557.26
48909;Jon Randall;Police Officer;92259.08;17936.66;2476.22;33331.12;138126.38
48921;Raymond Patterson;Police Officer;92259.12;17967.81;2383.98;33270.03;132782.29
49;Christina Wilson;Police Officer;115386.45;22003.37;2275.56;37197.17;172007.43
49164;Suzanne Ball;Police Officer;109967.16;20974.14;2268.94;36161.32;172413.27
49328;Lisa Booker;Police Officer;53925;10156.02;156.87;16293.56;178105.49
49515;Sylvia Cook;Police Officer;116478.09;22202.49;2167.61;37288.34;164854.78
49573;James Allen;Police Officer;116478.01;22637.63;322.88;35878.75;165089.53
49632;Charles Clark;Police Officer;91917.36;17811.76;3801.34;34483.51;132890.02
4986;Sabrina Brown;Police Officer;58089.04;11798.63;1873.99;21806.33;89026.48
49935;Tyrone Ruiz;Police Officer;113655.84;21696.89;2471.67;37086.8;185623.34
49945;Todd Davis;Police Officer;116478.01;22168.32;2325.24;37411.8;175336.84
50049;Judy Martin;Police Officer;59370.39;10838.28;3111.53;22262.94;84651.22
5006;Benjamin Johns;Police Officer;92259.07;17921.3;3698.32;34537.87;132053.22
50086;Karl Spencer;Police Officer;18594;3871.26;1391.78;8133.77;26727.77
50221;Diana Walker;Police Officer;116478.02;22196.68;2457.92;37572.84;182216.57
50227;Chase Gonzalez;Police Officer;116151.81;22125.45;2206.45;37309.95;167160.9
50285;Travis Brandt;Police Officer;116478.03;22196.68;2667.77;37782.69;197854.15
50332;Michael Mitchell;Police Officer;116478.04;22196.68;2383.72;37498.64;178037.42
50359;Jose Rogers;Police Officer;116478;22182.5;1585.71;36686.45;167452.88
50380;Ethan Walker;Police Officer;44848.15;7942.59;1539.26;15761.55;64335.07
50551;Daniel Thomas;Police Officer;116478.03;22196.68;1364.84;36479.76;165007.13
50607;Wesley Vargas;Police Officer;38826;6926.31;0;11232.39;50341.89
51001;Jacob Thomas;Police Officer;107193.13;20462.47;2027.54;35408.26;163156.7
51276;Laura Evans;Police Officer;116046.62;22091.92;2139.89;37102.22;166122.2
51309;Monica Sanchez;Police Officer;69850.21;12708.05;1526.95;22368.71;114245.16
51413;Melissa Lindsey;Police Officer;116478.03;22637.4;1996.82;37552.46;158156.21
51448;Tammy Mathis;Police Officer;50913.3;10345.12;4213.36;21687.44;72600.74
51511;Ryan Brewer;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
51673;Jennifer Bates;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
51783;Emily Joseph;Police Officer;8987.1;1871.11;699.34;3957.96;12945.06
51841;Lori Smith;Police Officer;13325.7;2774.4;1029.45;5861.2;19186.9
52088;Lisa Pearson;Police Officer;81966;15132.6;1550.67;25773.89;119287.25
52163;Michael Nichols;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
52278;Tyler Morales;Police Officer;81966;15104.24;1530.09;25724.95;118028.29
52280;Mason Arroyo;Police Officer;50913.3;10345.12;3941.71;21415.79;72329.09
52321;Martin Santiago;Police Officer;107093.38;20416.52;1979.33;35314.09;157329.01
52368;Samantha White;Police Officer;106547.18;20331.24;1800.82;35050.31;154976.21
52397;Arthur Hamilton;Police Officer;116478.04;22196.69;2344.16;37459.09;175350.49
52416;Michael Coleman;Police Officer;51135.4;10384.45;3956.35;21517.6;72653
52580;Brenda Rasmussen;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
52705;Denise Wagner;Police Officer;50827.93;10265.99;1839.44;19222.43;79855.45
52832;Nancy Garcia;Police Officer;115891.63;22063.06;1940.43;36915.76;168374.58
52894;Brianna Brown;Police Officer;92259.05;17921.28;3868.04;34707.57;136125.04
53035;Charles Riley;Police Officer;103536.01;19547.65;1903.64;32934.17;144968.29
53063;Joshua Armstrong;Police Officer;92259.05;17936.62;2424.3;33279.16;135016.41
5315;Jason Mendoza;Police Officer;107259.69;20463.17;1987.83;35369.25;157894.96
53579;Nicholas Clay;Police Officer;116478;22182.5;2054.56;37155.3;164440.32
53597;Tony Lopez;Police Officer;238053.64;41204.79;2748.85;56871.88;300727.27
53888;Jonathan Miller;Police Officer;106167.17;20254.02;2385.66;35557.93;184513.67
539;Bob Hernandez;Police Officer;114860.26;21910.18;2252.9;36901.9;172569.23
53965;Kayla Hamilton;Police Officer;78591.02;15383.49;4471.61;30859.52;112333.62
53967;Veronica Martin;Police Officer;106547.19;20318.39;2095.15;35331.79;161091.17
54009;Brian Herman;Police Officer;116478.03;22196.68;380.67;35495.59;188907.99
54035;Allison Ruiz;Police Officer;92259.06;17961.6;2330.22;33210.06;138946.36
5419;Jesse Wilson;Police Officer;94522.9;18467.14;1850.51;33235.89;147169.95
54293;John Grant;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
54329;James Buchanan;Police Officer;90594.02;16870.26;1740.27;28658.05;133566.07
54345;Ashley Peterson;Police Officer;111099.89;21184.48;2467.26;36569.98;187873.18
54564;Crystal Parks;Police Officer;51662.29;10220.65;1030.47;16980.84;72304.62
54567;Carol Keller;Police Officer;78591.01;15383.48;4450.8;30838.71;111243.67
54693;Michael Murphy;Police Officer;92259.06;17967.75;2435.96;33321.95;135921.09
54800;Melissa Harrison;Police Officer;107117.11;20937.31;2133.35;35988.9;167249.3
54878;James Bennett;Police Officer;21570;3847.95;513.56;6753.77;35799.65
54899;Nathan Harper;Police Officer;116478;22182.5;2593.22;37693.96;189337.75
54966;Stacey Harrison;Police Officer;104355.7;19705.05;1946.29;33225.13;147865.39
55179;Emily Rodriguez;Police Officer;110601.08;21086.89;609.1;34614.23;150312.86
55194;Sheila King;Police Officer;116478;22168.32;2308.35;37394.91;173240.41
55276;Ashley Jones;Police Officer;18594;3871.26;1439.54;8181.53;26775.53
55531;Mr. Kenneth Baker Jr.;Police Officer;92259.05;17967.75;2458.19;33344.18;137042.1
55554;Rebecca Black;Police Officer;111452.35;21229.12;2148.24;36116.18;165281.07
55839;Jordan Phillips;Police Officer;12301.2;2178.54;923.7;4824.67;17125.87
55884;Tonya Dixon;Police Officer;94908.01;17781.64;266.04;28573.66;151973.3
55901;Luis Gonzalez;Police Officer;116478;22196.68;2474.02;24670.7;170201.36
55955;Molly Taylor;Police Officer;86280.01;16015.6;1683.29;27267.96;126444.26
55970;Anthony Ochoa;Police Officer;92259.04;17952.18;2459.83;33330.25;137190.48
5609;Sarah Lester;Police Officer;116478;22182.5;2871.05;37971.79;209885.73
56279;Samantha Nguyen;Police Officer;116478;22196.68;2586.92;37701.84;189933.81
56371;Jamie Mcbride;Police Officer;94415.13;18428.62;2219.25;33566.11;166835.46
56411;Sarah Mathews;Police Officer;21570.03;3847.95;383.07;6623.28;30393.33
56516;Joseph Clark;Police Officer;81966.05;15125.6;1614.41;25830.63;123093.63
5652;Sara Gardner;Police Officer;50913.3;10345.12;3939.16;21413.24;72326.54
56651;David Bennett;Police Officer;116478.01;22196.68;2994.88;38109.8;214339.23
56653;Teresa Gonzalez;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
56843;Mr. Micheal Price;Police Officer;77309.66;15110.32;4442.76;30378.09;110301.2
56902;Kathleen Brady;Police Officer;116478.04;22182.5;2401.9;37502.64;178884.18
56907;Patrick Stephens;Police Officer;116478.01;22196.68;2526.82;37641.74;186338.31
56960;Melinda Davila;Police Officer;0;0;569.47;569.47;39843.59
5758;Katie Jordan;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
5759;James Fields;Police Officer;92259.05;17905.86;3796.65;34620.76;131811.39
5787;Steven Wagner;Police Officer;17354.4;3613.18;1295.82;7588.34;24942.74
5823;Drew Stanley;Police Officer;116478.01;22196.68;1892.19;37007.11;155036.92
5885;Amanda Cole;Police Officer;114374.69;21824.21;2231.5;36973.95;168465.98
5955;Austin Chen;Police Officer;116478;22182.5;2425.15;37525.89;180241.71
5956;Erin Parsons;Police Officer;18594;3871.26;1438.64;8180.63;26774.63
6302;Zachary Parsons;Police Officer;41858.29;8369.08;1551.36;15781.5;63764.37
6491;Desiree Odonnell;Police Officer;92259.08;17514.21;2463.95;32896.4;135578.73
6578;Logan Mills;Police Officer;92259.05;17890.45;3872.98;34681.68;138954.59
673;Jacob Perez;Police Officer;115938.75;22058.74;3131.59;38048.77;222259.55
